epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,g,m
0,0.0,27.0,27,False,False,((((sv/(((a/h0/(((-(((((a/h0/((((((fyv*a/h0))**(0.5))+a/h0)-a)-b)))**(0.5))+a/h0))-ρh))**(0.5))))**(0.5))))**(-1))+h0),"[add inv div sv sqrt div a/h0 sqrt sub neg add sqrt div a/h0 sub sub add
 sqrt mul fyv a/h0 a/h0 a b a/h0 ρh h0]",1.0,1.0
0,0.0,23.0,23,False,False,((((((((-((ρv*(((((l0/(g/-((a/h0*((-(((ρl)**(0.5))))**(2))))))-1.0))**(-1))+b))))**(0.5)))**(0.5)))**(-1)))**(2)),"[n2 inv sqrt sqrt neg mul ρv add inv sub div l0 div g neg mul a/h0 n2 neg
 sqrt ρl 1.0 b]",1.0,1.0
0,0.0,27.0,27,False,False,((((1.0*((fyv)**(0.5)))/(((((((((sv/(l0/((((((ρv-l0/h))**(-1))-ρv))**(0.5))))-ρh)-1.0))**(0.5))-fyh)+h0))**(0.5))))**(-1)),"[inv div mul 1.0 sqrt fyv sqrt add sub sqrt sub sub div sv div l0 sqrt sub
 inv sub ρv l0/h ρv ρh 1.0 fyh h0]",1.0,1.0
0,0.0,26.0,26,False,False,((((1.0*((fyh-(((((fyv/(m*((-((-((l0*b))+ρh)))**(-1))))-l0/h)+g))**(2)))+ρv))*l0))**(-1)),"[inv mul mul 1.0 add sub fyh n2 add sub div fyv mul m inv neg add neg mul
 l0 b ρh l0/h g ρv l0]",1.0,1.0
0,0.0,22.0,22,False,False,(((1.0)**(2))/(((sh*((h/(g*((((1.0*((h0/fyl)-ρh))-fyh))**(0.5))))+sh)))**(0.5))),"[div n2 1.0 sqrt mul sh add div h mul g sqrt sub mul 1.0 sub div h0 fyl ρh
 fyh sh]",1.0,1.0
0,0.0,23.0,23,False,False,((-(((((-(b)/((-((fc'*(ρv/(((a/h0*((((fc'*h)-a/h0))**(-1))))**(0.5))))))**(0.5)))-m))**(-1))))**(2)),"[n2 neg inv sub div neg b sqrt neg mul fc' div ρv sqrt mul a/h0 inv sub
 mul fc' h a/h0 m]",1.0,1.0
0,0.0,27.0,27,False,False,(a/(((cos(ρv)*((((l0/h/(-(((((((((((-(fyv)+1.0))**(0.5)))**(0.5)))**(-1))-fyv))**(2)))-sv)))**(0.5))+sv))-h0)-a)),"[div a sub sub mul cos ρv add sqrt div l0/h sub neg n2 sub inv sqrt sqrt
 add neg fyv 1.0 fyv sv sv h0 a]",1.0,1.0
0,0.0,29.0,29,False,False,(-(((log((((sv)**(2))/(((-((((((b/((ρh/(b+l0))-fyh))-ρh)-l0/h))**(0.5))))**(-1))-b)))/fyl)-fyl))-sv),"[sub neg sub div log div n2 sv sub inv neg sqrt sub sub div b sub div ρh
 add b l0 fyh ρh l0/h b fyl fyl sv]",1.0,1.0
0,0.0,22.0,22,False,False,(sh*-(((-(((-((((((((a/-((b/(m/((m)**(2))))))+h0)+ρh))**(2)))**(-1))))**(2))))**(-1)))),[mul sh neg inv neg n2 neg inv n2 add add div a neg div b div m n2 m h0 ρh],1.0,1.0
0,0.0,24.0,24,False,False,(((m*(((a*((((((((((((((b*-((a*((ρh)**(0.5))))))**(-1))-ρv))**(0.5))-ρv))**(-1))+g))**(2)))**(-1))))**(2))))**(-1)),"[inv mul m n2 mul a inv n2 add inv sub sqrt sub inv mul b neg mul a sqrt
 ρh ρv ρv g]",1.0,1.0
0,0.0,24.0,24,False,False,(((l0*(fc'/(((((((((fyh*(a*((-((ρh/-(((((l0/h)**(2)))**(-1))))))**(2))))+ρl))**(0.5)))**(0.5)))**(0.5))-fyv))))**(-1)),"[inv mul l0 div fc' sub sqrt sqrt sqrt add mul fyh mul a n2 neg div ρh neg
 inv n2 l0/h ρl fyv]",1.0,1.0
0,0.0,24.0,24,False,False,(b*-((((cos(((exp((l0*((((fc'/((((fyv*(m-1.0))-sv))**(-1)))+l0))**(0.5)))))**(0.5)))/h0))**(0.5)))),"[mul b neg sqrt div cos sqrt exp mul l0 sqrt add div fc' inv sub mul fyv
 sub m 1.0 sv l0 h0]",1.0,1.0
0,0.0,24.0,24,False,False,(((-((((-((((fc'*(((fyh/(l0*(((((-((a/h0*fyh)))**(0.5)))**(-1))-m))))**(0.5))))**(-1))))**(-1))-ρl)))**(-1))+sv),"[add inv neg sub inv neg inv mul fc' sqrt div fyh mul l0 sub inv sqrt neg
 mul a/h0 fyh m ρl sv]",1.0,1.0
0,0.0,25.0,25,False,False,-((((((((ρh*fc')*-((((sv)**(2))--((((((((((((fyv+g))**(2)))**(-1))+m)-sv))**(0.5)))**(-1)))))))**(-1))-fyh))**(-1))),"[neg inv sub inv mul mul ρh fc' neg sub n2 sv neg inv sqrt sub add inv n2
 add fyv g m sv fyh]",1.0,1.0
0,0.0,26.0,26,False,False,-((m/(fyl*((sh/((((((((ρv*(((ρv*(((-((1.0*b)))**(2))-m)))**(0.5))))**(0.5)))**(-1)))**(2))+ρh))-fyl)))),"[neg div m mul fyl sub div sh add n2 inv sqrt mul ρv sqrt mul ρv sub n2
 neg mul 1.0 b m ρh fyl]",1.0,1.0
0,0.0,25.0,25,False,False,-((((((((-((((ρh/-((((l0/h)**(2))/((((ρl/(l0/h*l0)))**(-1))+m)))))**(0.5))))**(-1))-l0/h))**(0.5))-fyh)+fc')),"[neg add sub sqrt sub inv neg sqrt div ρh neg div n2 l0/h add inv div ρl
 mul l0/h l0 m l0/h fyh fc']",1.0,1.0
0,0.0,23.0,23,False,False,-((((l0/(ρv/((-(((a)**(2)))*fyv)/(fyv/(sh*((((((ρl)**(2))+sh))**(0.5))+a/h0)))))))**(-1))),"[neg inv div l0 div ρv div mul neg n2 a fyv div fyv mul sh add sqrt add n2
 ρl sh a/h0]",1.0,1.0
0,0.0,22.0,22,False,False,-((h/((-((((((log(1.0)*(ρh/((-((l0/h/(((((-(l0/h))**(-1))+l0))**(2)))))**(-1)))))**(2)))**(2))))**(-1)))),"[neg div h inv neg n2 n2 mul log 1.0 div ρh inv neg div l0/h n2 add inv
 neg l0/h l0]",1.0,1.0
0,0.0,25.0,25,False,False,((ρh-((cos(((((fyl)**(0.5))*sv)*(((((((ρv*(-((sv/sv))-a))-sh))**(-1)))**(0.5))+sh))))**(0.5)))*a),"[mul sub ρh sqrt cos mul mul sqrt fyl sv add sqrt inv sub mul ρv sub neg
 div sv sv a sh sh a]",1.0,1.0
0,0.0,23.0,23,False,False,(a*-(((-((ρl*-((((fyl)**(0.5))*-((((((a/-(((((g)**(0.5)))**(0.5))))+h0)-b))**(2))))))))**(2)))),"[mul a neg n2 neg mul ρl neg mul sqrt fyl neg n2 sub add div a neg sqrt
 sqrt g h0 b]",1.0,1.0
0,0.0,28.0,28,False,False,(a/((((fyl*g)*((l0/-((((((((-((((ρv*ρl))**(-1)))-a/h0)+fc')+g)-l0/h))**(0.5))-h)))+a/h0)))**(0.5))),"[div a sqrt mul mul fyl g add div l0 neg sub sqrt sub add add sub neg inv
 mul ρv ρl a/h0 fc' g l0/h h a/h0]",1.0,1.0
0,0.0,24.0,24,False,False,((a/h0/(((((h0)**(-1))/(sv/(h/-((((((((fyv/((((ρv)**(-1)))**(2))))**(-1))-ρv))**(-1))-ρv))))))**(-1)))-g),"[sub div a/h0 inv div inv h0 div sv div h neg sub inv sub inv div fyv n2
 inv ρv ρv ρv g]",1.0,1.0
0,0.0,22.0,22,False,False,(((fyl*(((((((ρh-ρv)+l0/h))**(-1))*(fyl/-((ρl/((((a)**(2)))**(2))))))+g)+h)))**(0.5)),"[sqrt mul fyl add add mul inv add sub ρh ρv l0/h div fyl neg div ρl n2 n2
 a g h]",1.0,1.0
0,0.0,24.0,24,False,False,(((((ρh/(((l0*(fyv*-((l0/(ρv*(((a*(((l0*fyh)+fyv)-fyh)))**(-1))))))))**(2))))**(0.5)))**(0.5)),"[sqrt sqrt div ρh n2 mul l0 mul fyv neg div l0 mul ρv inv mul a sub add
 mul l0 fyh fyv fyh]",1.0,1.0
0,0.0,29.0,29,False,False,(((((((((h/(((a*((((((((-(((((fyl*m)+l0/h))**(-1)))-ρh))**(-1))+fyl))**(0.5)))**(0.5))))**(0.5))))**(-1))+l0))**(2))-ρv)-ρl)-fyv),"[sub sub sub n2 add inv div h sqrt mul a sqrt sqrt add inv sub neg inv add
 mul fyl m l0/h ρh fyl l0 ρv ρl fyv]",1.0,1.0
0,0.0,24.0,24,False,False,(((a/h0*(((1.0*(((-((((ρh*((((((((1.0/(((a)**(0.5))+m))-l0/h))**(0.5)))**(-1)))**(0.5))))**(0.5)))+ρh))**(0.5))))**(-1))))**(-1)),"[inv mul a/h0 inv mul 1.0 sqrt add neg sqrt mul ρh sqrt inv sqrt sub div
 1.0 add sqrt a m l0/h ρh]",1.0,1.0
0,0.0,27.0,27,False,False,(((((((ρv/m)-((((b/(((h/((((((((ρl+sh))**(2))-sv))**(-1)))**(0.5))))**(-1))))**(-1))+h0))/ρl)/a))**(2))-fyv),"[sub n2 div div sub div ρv m add inv div b inv div h sqrt inv sub n2 add
 ρl sh sv h0 ρl a fyv]",1.0,1.0
0,0.0,24.0,24,False,False,(((((-(((((((((((((fyl/((-((ρv*(((ρl*(h/sv)))**(0.5)))))**(0.5))))**(-1))+fyh))**(0.5)))**(-1)))**(2)))**(2))))**(0.5))+a))**(-1)),"[inv add sqrt neg n2 n2 inv sqrt add inv div fyl sqrt neg mul ρv sqrt mul
 ρl div h sv fyh a]",1.0,1.0
0,0.0,24.0,24,False,False,(sin(((l0/h)**(2)))*((((-(((h/(l0/h*((-((l0*((ρv*(h0/ρv))-sv))))**(-1))))-ρv)))**(2)))**(-1))),"[mul sin n2 l0/h inv n2 neg sub div h mul l0/h inv neg mul l0 sub mul ρv
 div h0 ρv sv ρv]",1.0,1.0
0,0.0,23.0,23,False,False,(((ρv*(sin(((exp(a/h0))**(0.5)))/(((fyl/-((((fyv/(((h/((ρl)**(2))))**(-1))))**(0.5)))))**(0.5))))-a)+g),"[add sub mul ρv div sin sqrt exp a/h0 sqrt div fyl neg sqrt div fyv inv
 div h n2 ρl a g]",1.0,1.0
0,0.0,24.0,24,False,False,(l0/h*(((-(g)/-((((((m/((((-((ρv/((sv)**(-1)))))**(0.5))-a/h0)-fyh)))**(2))-1.0)+l0/h))))**(-1))),"[mul l0/h inv div neg g neg add sub n2 div m sub sub sqrt neg div ρv inv
 sv a/h0 fyh 1.0 l0/h]",1.0,1.0
0,0.0,24.0,24,False,False,((-((((((cos(ρl)*((-((cos(-(1.0))/(((((ρh*(ρl/((a)**(-1)))))**(-1)))**(0.5)))))**(0.5)))+1.0)-l0/h))**(2))))**(-1)),"[inv neg n2 sub add mul cos ρl sqrt neg div cos neg 1.0 sqrt inv mul ρh
 div ρl inv a 1.0 l0/h]",1.0,1.0
0,0.0,27.0,27,False,False,((((((((((sh)**(0.5))/(((ρh*((((((fyl*(fyh*-((-(ρh)-a))))+a/h0))**(0.5)))**(-1)))+a)-fyv)))**(-1))+h0))**(0.5)))**(-1)),"[inv sqrt add inv div sqrt sh sub add mul ρh inv sqrt add mul fyl mul fyh
 neg sub neg ρh a a/h0 a fyv h0]",1.0,1.0
0,0.0,24.0,24,False,False,-((((1.0*(((fc'*-((((h0/(((sh*((-(((sv/b)+sh)))**(0.5))))**(-1))))**(0.5))))-fyl)-fyv)))**(0.5))),"[neg sqrt mul 1.0 sub sub mul fc' neg sqrt div h0 inv mul sh sqrt neg add
 div sv b sh fyl fyv]",1.0,1.0
0,0.0,21.0,21,False,False,((((-(((-((fyv/(((ρh/-((((ρh*(fyv/(g*(l0+fc')))))**(2)))))**(0.5)))))**(0.5))))**(2)))**(2)),"[n2 n2 neg sqrt neg div fyv sqrt div ρh neg n2 mul ρh div fyv mul g add l0
 fc']",1.0,1.0
0,0.00010898080709737852,6.0,6,True,True,(((sh/((((fc')**(-1)))**(0.5))))**(2)),[n2 div sh sqrt inv fc'],1.0,1.0
0,0.0,25.0,25,False,False,(g*-((((-((-((((fc'*((((-((((sv*(h*sv)))**(2))))**(-1)))**(0.5)))+g)-sh))+b)))**(0.5))-m))),"[mul g neg sub sqrt neg add neg sub add mul fc' sqrt inv neg n2 mul sv mul
 h sv g sh b m]",1.0,1.0
0,0.0,25.0,25,False,False,(((ρv/(fc'*(fyl*(((a/h0/(h0/(ρl/(m*(sv/ρh)))))+g)-b))))-1.0)-fyh),"[sub sub div ρv mul fc' mul fyl sub add div a/h0 div h0 div ρl mul m div
 sv ρh g b 1.0 fyh]",1.0,1.0
0,0.0,22.0,22,False,False,(((((-(ρl))**(0.5))*(a/(fyl/((((-((((a/h0*(sv/((fyl)**(-1)))))**(-1)))-a)+sh))**(2))))))**(-1)),"[inv mul sqrt neg ρl div a div fyl n2 add sub neg inv mul a/h0 div sv inv
 fyl a sh]",1.0,1.0
0,0.0,21.0,21,False,False,((-(((sh/(log(ρh)*exp(1.0)))*(((fyl)**(0.5))+(((fyv*(ρh/(h0-fyv))))**(-1))))))**(2)),"[n2 neg mul div sh mul log ρh exp 1.0 add sqrt fyl inv mul fyv div ρh sub
 h0 fyv]",1.0,1.0
0,0.0,29.0,29,False,False,(h*(((((fc'/((((((a/(((((((((((b+1.0)-h0))**(-1))-fyv))**(-1))+h0)-fyl))**(2))))**(-1))-fyl))**(0.5)))-ρh)+sh))**(-1))),"[mul h inv add sub div fc' sqrt sub inv div a n2 sub add inv sub inv sub
 add b 1.0 h0 fyv h0 fyl fyl ρh sh]",1.0,1.0
0,0.0,22.0,22,False,False,(h0*((-((((ρh/(((-((fc'*((((h0*((((-(h))**(2)))**(-1))))**(0.5))+b)))-a))**(-1))))**(-1))))**(2))),"[mul h0 n2 neg inv div ρh inv sub neg mul fc' add sqrt mul h0 inv n2 neg h
 b a]",1.0,1.0
0,0.0,23.0,23,False,False,-((-(((fyh*m)*l0))/((((((m-m)/(((((((ρh)**(-1))-fyv))**(0.5)))**(0.5)))-m)+h0))**(0.5)))),"[neg div neg mul mul fyh m l0 sqrt add sub div sub m m sqrt sqrt sub inv
 ρh fyv m h0]",1.0,1.0
0,0.0,22.0,22,False,False,-((((1.0)**(-1))/((-((a/h0*(((((-((((g*(1.0/(((g-fyh))**(2)))))**(0.5)))-sh))**(0.5)))**(-1)))))**(2)))),"[neg div inv 1.0 n2 neg mul a/h0 inv sqrt sub neg sqrt mul g div 1.0 n2
 sub g fyh sh]",1.0,1.0
0,0.0,26.0,26,False,False,((((-(((((m/(h/(((fyh*-(((((-(((((h*a/h0)-b)-m)+fc')))**(0.5)))**(-1)))))**(2))))+fc'))**(0.5))))**(2)))**(2)),"[n2 n2 neg sqrt add div m div h n2 mul fyh neg inv sqrt neg add sub sub
 mul h a/h0 b m fc' fc']",1.0,1.0
0,0.0,24.0,24,False,False,((-((((((((((((((((fyl/-(((sv*(a/h0*(a/h0*h)))+h0))))**(-1)))**(2)))**(-1))-h))**(-1)))**(0.5))-fc'))**(0.5))))**(0.5)),"[sqrt neg sqrt sub sqrt inv sub inv n2 inv div fyl neg add mul sv mul a/h0
 mul a/h0 h h0 h fc']",1.0,1.0
0,0.0,26.0,26,False,False,(fyv/(((((ρl/(((((((((((ρl*(((m*(((ρh)**(2))-fyl)))**(2))))**(-1))+fyv)+ρh))**(2))+m))**(-1))+1.0)))**(2)))**(2))),"[div fyv n2 n2 div ρl add inv add n2 add add inv mul ρl n2 mul m sub n2 ρh
 fyl fyv ρh m 1.0]",1.0,1.0
0,0.0,26.0,26,False,False,(ρl*(((((-(((-(((((b*-((ρv*((((ρh*g))**(0.5))+ρv))))+m)+ρl)+fyl)))**(0.5)))+h))**(0.5)))**(-1))),"[mul ρl inv sqrt add neg sqrt neg add add add mul b neg mul ρv add sqrt
 mul ρh g ρv m ρl fyl h]",1.0,1.0
0,0.0,28.0,28,False,False,(((sv*(l0/h/((((((-((a*-(((((-((((ρh*ρl))**(2)))+l0))**(2))-h0))))+a/h0))**(-1))-ρv)+fyl)+sv))))**(0.5)),"[sqrt mul sv div l0/h add add sub inv add neg mul a neg sub n2 add neg n2
 mul ρh ρl l0 h0 a/h0 ρv fyl sv]",1.0,1.0
0,0.0,24.0,24,False,False,(fyh*(((g-g)/-((((((((-((ρl*((-((((((fyv)**(-1))-ρl))**(0.5))))**(0.5)))))**(-1))-fyl))**(0.5)))**(0.5))))+h0)),"[mul fyh add div sub g g neg sqrt sqrt sub inv neg mul ρl sqrt neg sqrt
 sub inv fyv ρl fyl h0]",1.0,1.0
0,0.0,25.0,25,False,False,((((((((((((((fyl*((((((ρv/(h0+ρh))+m))**(0.5))-a)-a/h0)))**(-1)))**(2)))**(-1)))**(2))+h0)-h0))**(2))-a),"[sub n2 sub add n2 inv n2 inv mul fyl sub sub sqrt add div ρv add h0 ρh m
 a a/h0 h0 h0 a]",1.0,1.0
0,0.0,23.0,23,False,False,((cos((((1.0-l0/h))**(0.5)))-(ρh-log(ρh)))/(-(((h/(((((h0/h0))**(-1)))**(0.5)))+l0/h))+ρh)),"[div sub cos sqrt sub 1.0 l0/h sub ρh log ρh add neg add div h sqrt inv
 div h0 h0 l0/h ρh]",1.0,1.0
0,0.0,23.0,23,False,False,(((((ρl/-((log(cos((a/h0-(sv*(l0/h/b)))))*-((((fyh*(((m/ρh))**(0.5))))**(2)))))))**(0.5)))**(-1)),"[inv sqrt div ρl neg mul log cos sub a/h0 mul sv div l0/h b neg n2 mul fyh
 sqrt div m ρh]",1.0,1.0
0,0.0,26.0,26,False,False,(((((((fc'*((((l0/h/-((b/(((g/(((((((((l0+fyl)-fyv))**(2))-h))**(0.5)))**(-1))))**(0.5))))))**(0.5))+h)))**(2)))**(2)))**(2)),"[n2 n2 n2 mul fc' add sqrt div l0/h neg div b sqrt div g inv sqrt sub n2
 sub add l0 fyl fyv h h]",1.0,1.0
0,0.0,26.0,26,False,False,(a/h0/(((-((((sv*(((((sv*(((-((((((((b)**(-1)))**(0.5)))**(-1))+ρv))+ρv))**(-1)))-b))**(2))+ρh)))**(-1)))-fyl))**(2))),"[div a/h0 n2 sub neg inv mul sv add n2 sub mul sv inv add neg add inv sqrt
 inv b ρv ρv b ρh fyl]",1.0,1.0
0,0.0,26.0,26,False,False,(sh*(((1.0)**(2))*((((((l0/h/l0))**(2))-((-((m/(((((sv*1.0)-b))**(2))-a/h0))))**(0.5)))*fyv)/l0))),"[mul sh mul n2 1.0 div mul sub n2 div l0/h l0 sqrt neg div m sub n2 sub
 mul sv 1.0 b a/h0 fyv l0]",1.0,1.0
0,0.0,23.0,23,False,False,(m/(b*((((((((1.0*(((m/(fyv/((((((l0/h-a/h0)+g))**(2)))**(-1)))))**(0.5))))**(-1))-m))**(2)))**(-1)))),"[div m mul b inv n2 sub inv mul 1.0 sqrt div m div fyv inv n2 add sub l0/h
 a/h0 g m]",1.0,1.0
0,0.0,24.0,24,False,False,((l0/h+log(sin(a/h0)))*(ρh/((((l0/h/((ρv/((h0/(ρh*ρh))+l0/h))+h)))**(-1))+sh))),"[mul add l0/h log sin a/h0 div ρh add inv div l0/h add div ρv add div h0
 mul ρh ρh l0/h h sh]",1.0,1.0
0,0.0,27.0,27,False,False,(a*(-(((((ρl)**(0.5))/((-((((((((fyv/(fyv/((g)**(-1))))+l0))**(2))+ρl))**(2)))-fc')-fyv))-h0))+fyv)),"[mul a add neg sub div sqrt ρl sub sub neg n2 add n2 add div fyv div fyv
 inv g l0 ρl fc' fyv h0 fyv]",1.0,1.0
0,0.0,25.0,25,False,False,(l0/((fyv*(((((((((a/h0/(h*((l0/(((a*1.0))**(2)))+g))))**(0.5))-l0))**(0.5))-h))**(0.5)))-ρl)),"[div l0 sub mul fyv sqrt sub sqrt sub sqrt div a/h0 mul h add div l0 n2
 mul a 1.0 g l0 h ρl]",1.0,1.0
0,0.0,25.0,25,False,False,(((((((b-(((-(g)*-((((l0/h/(((ρh/((((m)**(2))-fc')+ρv)))**(-1))))**(0.5)))))**(2)))*h0))**(-1))-ρh))**(2)),"[n2 sub inv mul sub b n2 mul neg g neg sqrt div l0/h inv div ρh add sub n2
 m fc' ρv h0 ρh]",1.0,1.0
0,0.0,23.0,23,False,False,(((-((((ρh*-((((exp(((1.0)**(0.5)))*((-((-((fyh/(fyl*sh)))-l0)))**(0.5))))**(-1)))))**(-1)))-l0))**(-1)),"[inv sub neg inv mul ρh neg inv mul exp sqrt 1.0 sqrt neg sub neg div fyh
 mul fyl sh l0 l0]",1.0,1.0
0,0.0,23.0,23,False,False,((((-(((-(((g*g)*-(((fyh/(a/h0*(((((((((ρh)**(2))-sh))**(2)))**(2)))**(2))))+ρl)))))**(-1))))**(2)))**(2)),"[n2 n2 neg inv neg mul mul g g neg add div fyh mul a/h0 n2 n2 n2 sub n2 ρh
 sh ρl]",1.0,1.0
0,0.0,22.0,22,False,False,(ρh/-(((((ρv/1.0)*((g*((-(((-((((1.0*(m*fyh)))**(2))))**(2))))**(-1)))+1.0)))**(-1)))),"[div ρh neg inv mul div ρv 1.0 add mul g inv neg n2 neg n2 mul 1.0 mul m
 fyh 1.0]",1.0,1.0
0,0.0,26.0,26,False,False,((ρh+((a/h0)**(0.5)))*(((((((h*(((l0/h/-((((((((b/fyl))**(2))-1.0)+ρl))**(-1)))))**(2)))-fyv))**(2)))**(2))+h)),"[mul add ρh sqrt a/h0 add n2 n2 sub mul h n2 div l0/h neg inv add sub n2
 div b fyl 1.0 ρl fyv h]",1.0,1.0
0,0.0,23.0,23,False,False,(((b)**(0.5))*((((((((((((a-a)*-((((((((((l0*l0)-fc'))**(2)))**(2))-sv))**(-1)))))**(0.5)))**(0.5)))**(-1)))**(2)))**(-1))),"[mul sqrt b inv n2 inv sqrt sqrt mul sub a a neg inv sub n2 n2 sub mul l0
 l0 fc' sv]",1.0,1.0
0,0.0,26.0,26,False,False,(-(h)/((l0/h*-((((exp(l0/h)/((a/h0/(((ρl/(((g-m)-ρl)+m)))**(0.5)))+ρh)))**(-1))))+g)),"[div neg h add mul l0/h neg inv div exp l0/h add div a/h0 sqrt div ρl add
 sub sub g m ρl m ρh g]",1.0,1.0
0,0.0,23.0,23,False,False,(((((sv/(sv*((-(sin(l0/h))*(((fyv*(((sv/((sv)**(2)))+m)-fyh)))**(0.5)))+b))))**(0.5)))**(0.5)),"[sqrt sqrt div sv mul sv add mul neg sin l0/h sqrt mul fyv sub add div sv
 n2 sv m fyh b]",1.0,1.0
0,0.0,26.0,26,False,False,-(((((((((((((l0/h)**(0.5))*(b*((((m/((((a-fc'))**(-1))+l0)))**(-1))-ρh))))**(-1)))**(2)))**(-1))-fc')-g)-a/h0)),"[neg sub sub sub inv n2 inv mul sqrt l0/h mul b sub inv div m add inv sub
 a fc' l0 ρh fc' g a/h0]",1.0,1.0
0,0.0,24.0,24,False,False,(((((l0/(a/h0/((-((fyl*((((((l0/(g/((-(a))**(-1)))))**(2))+ρh))**(0.5)))))**(0.5))))+a/h0)-a/h0))**(0.5)),"[sqrt sub add div l0 div a/h0 sqrt neg mul fyl sqrt add n2 div l0 div g
 inv neg a ρh a/h0 a/h0]",1.0,1.0
0,0.0,27.0,27,False,False,(((b*((((((-((h*(g/(((((((((((((((m/fyl)-ρv)+h))**(0.5)))**(-1)))**(0.5)))**(0.5)))**(-1)))**(2))))))**(2))-h0)-fyh))**(-1))))**(-1)),"[inv mul b inv sub sub n2 neg mul h div g n2 inv sqrt sqrt inv sqrt add
 sub div m fyl ρv h h0 fyh]",1.0,1.0
0,0.0,24.0,24,False,False,(((((((h/(l0/h*(fc'/(((((-((m*(((l0/((ρl)**(0.5))))**(2)))))**(2))+b))**(-1)))))-m))**(0.5)))**(0.5))-fyl),"[sub sqrt sqrt sub div h mul l0/h div fc' inv add n2 neg mul m n2 div l0
 sqrt ρl b m fyl]",1.0,1.0
0,0.0,22.0,22,False,False,(((l0/(h0*((((((l0/((-((ρh*(1.0/(((((h)**(0.5))+ρh))**(0.5))))))**(0.5))))**(2)))**(2))+a))))**(-1)),"[inv div l0 mul h0 add n2 n2 div l0 sqrt neg mul ρh div 1.0 sqrt add sqrt
 h ρh a]",1.0,1.0
0,0.0,23.0,23,False,False,((-(((((((h/(((fyl/((((((((a*(((((a/h0)**(0.5))-a))**(-1))))**(0.5))+sv))**(-1)))**(2))))**(-1))))**(-1)))**(0.5))-h0)))**(0.5)),"[sqrt neg sub sqrt inv div h inv div fyl n2 inv add sqrt mul a inv sub
 sqrt a/h0 a sv h0]",1.0,1.0
0,0.0,26.0,26,False,False,-(((((-(((((((l0/h/g)*(-(((((-((sh/((fyl)**(0.5)))))**(-1)))**(2)))+ρv))+b)-fyv)-sv)-ρl)))**(-1)))**(2))),"[neg n2 inv neg sub sub sub add mul div l0/h g add neg n2 inv neg div sh
 sqrt fyl ρv b fyv sv ρl]",1.0,1.0
0,0.0,24.0,24,False,False,(((((-(((ρh/(((-((h0*(((((ρv/((h0/b)-fyh)))**(-1)))**(0.5))))+l0/h))**(2)))+l0)))**(2)))**(2))-sv),"[sub n2 n2 neg add div ρh n2 add neg mul h0 sqrt inv div ρv sub div h0 b
 fyh l0/h l0 sv]",1.0,1.0
0,0.0,27.0,27,False,False,((((-((-(fyh)/((((-((((-(((((sv/(((b/(fyl*1.0)))**(2))))**(2))+h)))**(2))-1.0)))**(2)))**(-1)))))**(-1))+fyv)-a),"[sub add inv neg div neg fyh inv n2 neg sub n2 neg add n2 div sv n2 div b
 mul fyl 1.0 h 1.0 fyv a]",1.0,1.0
0,0.0,26.0,26,False,False,-((exp(((ρl)**(0.5)))*((-((ρh/((((((((ρh*((-(((fyv-a/h0)+a/h0))-l0)-h0)))**(-1))+g))**(2)))**(-1)))))**(0.5)))),"[neg mul exp sqrt ρl sqrt neg div ρh inv n2 add inv mul ρh sub sub neg add
 sub fyv a/h0 a/h0 l0 h0 g]",1.0,1.0
0,0.0,24.0,24,False,False,((cos((ρh-l0/h))/((((h0)**(-1))/((((sh/((((((ρl*m))**(-1))-a/h0))**(-1))))**(0.5))-1.0))+a/h0))-h0),"[sub div cos sub ρh l0/h add div inv h0 sub sqrt div sh inv sub inv mul ρl
 m a/h0 1.0 a/h0 h0]",1.0,1.0
0,0.0,23.0,23,False,False,(((a/h0-(((((1.0)**(0.5))*(((((fyh)**(-1))*fyh))**(-1))))**(-1)))/((-((((fc'/(-(h)+fyv)))**(2))))**(-1)))-h),"[sub div sub a/h0 inv mul sqrt 1.0 inv mul inv fyh fyh inv neg n2 div fc'
 add neg h fyv h]",1.0,1.0
0,0.0,22.0,22,False,False,(sin(exp(1.0))/((((((fyl*(1.0*(((a*(l0/fyl)))**(0.5))))-(((((l0/h)**(-1))-ρl))**(2))))**(2)))**(-1))),"[div sin exp 1.0 inv n2 sub mul fyl mul 1.0 sqrt mul a div l0 fyl n2 sub
 inv l0/h ρl]",1.0,1.0
0,0.0,21.0,21,False,False,(sin(log((a/h0-(((sv*((ρv*((sv)**(-1)))-(ρh*-(((a)**(-1)))))))**(-1)))))*(sh/sh)),"[mul sin log sub a/h0 inv mul sv sub mul ρv inv sv mul ρh neg inv a div sh
 sh]",1.0,1.0
0,0.0,25.0,25,False,False,(fyv*(((-((fc'/(fyv/(fyv/((((sv*((((((((m/ρv))**(2))-sh))**(-1)))**(2))))**(-1))-fyh))))))**(0.5))+m)),"[mul fyv add sqrt neg div fc' div fyv div fyv sub inv mul sv n2 inv sub n2
 div m ρv sh fyh m]",1.0,1.0
0,0.0,24.0,24,False,False,(fyv*((((-(((((l0*(((((((((fyv/(((h0/((ρv)**(0.5))))**(0.5)))-a/h0)+ρl))**(0.5)))**(-1)))**(2))))**(-1))-sh)))**(-1)))**(0.5))),"[mul fyv sqrt inv neg sub inv mul l0 n2 inv sqrt add sub div fyv sqrt div
 h0 sqrt ρv a/h0 ρl sh]",1.0,1.0
